"53";"0-04P";"0";"82";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"POLARIMETRO MARCA ERMA CATALOGO 2066 O SIMILAR";;;"242";"1.2.4.3.1.3";"I060600438";"0.00"
"54";"0-04T";"0";"211";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"TUBO DE RAYOS FILIFORMES MARCA SARGENT WELCH CATALOGO 0623 Y 0623 A CON JUEGO DE ESPIRAS (PLANTELES ";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"55";"0-04V";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"VOLTIMETRO DE 0.5 A 1.5 KILOVOLTS (VOLTIMETRO ESTATICO)";;;"242";"1.2.4.3.1.3";"I060600600";"0.00"
"56";"0-05A";"0";"36";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"APARATO PARA DEMOSTRAR PINCIPIO DE GENERADOR ELECTRICO MARCA CENCO CATALOGO 79895";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"57";"0-05B";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"BAROMETRO ANEROIDE (CIRCULAR)";;;"244";"1.2.4.3.1.5";"I060600044";"0.00"
"58";"0-05C";"0";"49";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"COLORIMETRO MARCA CORNING MODELO 252 CON ACCESORIOS";;;"243";"1.2.4.3.1.4";"I606000092";"0.00"
"59";"0-05E";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"ESQUELETO HUMANO ARTIFICIAL";;;"244";"1.2.4.3.1.5";"I060200999";"0.00"
"60";"0-05F";"0";"84";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"FUENTE DE PODER MARCA FINWERKTECHNIK CON ACCESORIOS";;;"242";"1.2.4.3.1.3";"I090000234";"0.00"
"61";"0-05H";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"HIGROMETRO D/CABELLO D/0? A 50?C";;;"242";"1.2.4.3.1.3";"I060600266";"0.00"
"62";"0-05K";"0";"138";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"KIT DE MECANICA POLARES MARCA MEKANIK";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"63";"0-05L";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"LAMINAS DE BIOLOGIA (ROTAFOLIO) (BOTANICA O ZOOLOGIA) O CARTAS DE BOTANICA Y ZOOLOGIA";;;"244";"1.2.4.3.1.5";"I060200999";"0.00"
"64";"0-05M";"0";"201";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"MICROSCOPIO OPTICO MONOCULAR MODELO L.S. 3 IL MARCA ROSSBACH, ERMA, JR. 2 CARLZEISS O SIMILAR";;;"244";"1.2.4.3.1.5";"I060600368";"0.00"
"65";"0-05P";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"POTENCIOMETRO";;;"242";"1.2.4.3.1.3";"I060600450";"0.00"
"66";"0-05R";"0";"36";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"REOSTATO DE CURSOR DE 357 OHMS. MARCA CENCO O LEYBOLD";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"67";"0-05T";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"TELESCOPIO DE REFRACCION 2 WARD DE 25 W.";;;"244";"1.2.4.3.1.5";"I060600526";"0.00"
"68";"0-05V";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"VISCOSIMETRO DE AGUJA DIGITAL MOD. VE-8S ";NULL;NULL;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"69";"0-06A";"0";"211";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"APARATO DE INDUCCION ELECTROMAGNETICO (PENDULO ELECTRICO) MARCA SARGENT WELCH 2341 (LEY DE LENZ)";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"70";"0-06B";"0";"59";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"BALANZA ANALITICA ELECTRONICA MOD. 250 MCA. DEMBER.";;;"242";"1.2.4.3.1.3";"I060600042";"0.00"
"71";"0-06C";"0";"123";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CAMPANA DE EXTRACCION DE GASES MARCA LABCONCO";;;"244";"1.2.4.3.1.5";"I060200076";"0.00"
"72";"0-06F";"0";"253";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"FUENTE DE PODER MARCA TELETERNIC ITK-6035";;;"242";"1.2.4.3.1.3";"I090000234";"0.00"
"73";"0-06L";"0";"94";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"LAMINAS DE LA SALUD E HIGIENE (ROTAFOLIO) O CARTAS DE SALUD";;;"244";"1.2.4.3.1.5";"I060200999";"0.00"
"74";"0-06M";"0";"117";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"MICROPROYECTOR MARCA KEN-A VISION";;;"244";"1.2.4.3.1.5";"I050200226";"0.00"
"75";"0-06P";"0";"49";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"POTENCIOMETRO MARCA CORNING MODELO 5 CON ACCESORIOS (ELECTRODOS)";;;"242";"1.2.4.3.1.3";"I060600450";"0.00"
"76";"0-06T";"0";"133";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"TUBO GEIGER MARCA MALACASTER CATALOGO 1304-24";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"77";"0-06V";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"VASOS DE PASCAL PARA PRESION HIDROSTATICA EN EL FONDO MARCA SARGENT WELCH CATALOGO 1023";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"78";"0-072M ";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"MODELO DE DESARROLLO EMBRIONARIO ";;;"244";"1.2.4.3.1.5";"I120400046";"0.00"
"79";"0-07A";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"APARATO PARA DEMOSTRAR LA SEGUNDA LEY DEL MOVIMIENTO MARCA SARGENT WELCH CATALOGO 877";;;"242";"1.2.4.3.1.3";"I060200999";"0.00"
"80";"0-07B";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"BAROMETRO ALTIM. C/TERMOMETRO";;;"244";"1.2.4.3.1.5";"I060600044";"0.00"
"81";"0-07C";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CRONOMETRO ""CAMERO"" 30 SEG.";;;"243";"1.2.4.3.1.4";"I060600120";"0.00"
"82";"0-07E";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"ESTUFA DE DESECACION HDP-334 (HORNO DE DESECACION)";;;"244";"1.2.4.3.1.5";"I060600636";"0.00"
"83";"0-07F";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"FUENTE DE PODER MARCA MEISA DIDACTA MODELO 690 (SUELTA, NO PERTENECE A NINGUN EQUIPO) PLANTELES 1 AL";;;"242";"1.2.4.3.1.3";"I090000234";"0.00"
"84";"0-07P";"0";"213";"1";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"PROYECTOR MARCA SCHOOL MASTER";;;"244";"1.2.4.3.1.5";"I150200296";"0.00"
"85";"0-07R";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"REGLA METALICA GRADUADA VERTICAL MARCA LEYBOLD CATALOGO 311-22 (PLANTELES 1 AL 5)";;;"242";"1.2.4.3.1.3";"I060600480";"0.00"
"86";"0-07T";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"TELESCOPIO";;;"244";"1.2.4.3.1.5";"I060600526";"0.00"
"87";"0-08B";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"BOMBA DE VACIO MARCA CENCO Y FELISA (FELLI WELCH)";;;"242";"1.2.4.3.1.3";"I060200490";"0.00"
"88";"0-08C";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"CRONOMETRO DE 60 MIN. MARCA JUNGHANS";;;"243";"1.2.4.3.1.4";"I060600120";"0.00"
"89";"0-08E";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"ESPECTROSCOPIO MOD. 125";;;"242";"1.2.4.3.1.3";"I060200276";"0.00"
"90";"0-08F";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"FUENTE DE PODER MARCA LEYBOLD CATALOGO 52239 BR-3";;;"242";"1.2.4.3.1.3";"I090000234";"0.00"
"91";"0-08P";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"PSICOMETRO PARA DETERMINAR LA HUMEDAD";;;"216";"1.2.4.3.1.4";"I060200404";"0.00"
"92";"0-08T";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"TENSIOMETRO DE DONUY";;;"242";"1.2.4.3.1.3";"I0600600042";"0.00"
"93";"0-09A";"0";"0";"0";"0";"0";"0000-00-00 00:00:00";"0";"0000-00-00 00:00:00";"APARATO DE CERO ABSOLUTO";;;"242";"1.2.4.3.1.3";"I060200528";"0.00"
